rc,nbonds,nbeads,frac_bonds_on,beadind_p_diff,beadind_nl_diff,beadind_p_sums,beadind_nl_sums,s_bias,p_bonds,nl_bonds,structure_id
1.5,10,46,0.6,2.413043478,3.413043478,1.760869565,2.369565217,-32.07545886,"[[2, 34], [3, 33], [3, 40], [6, 10], [10, 14], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,2.456521739,3.413043478,0.739130435,2.369565217,-32.09126822,"[[2, 34], [3, 33], [3, 40], [16, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,2.934782609,3.413043478,1.152173913,2.369565217,-32.09260382,"[[2, 34], [3, 33], [3, 40], [4, 32], [14, 18], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,2.369565217,3.413043478,1.804347826,2.369565217,-32.09581466,"[[2, 34], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,2.934782609,3.413043478,1.5,2.369565217,-32.21367899,"[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,2.934782609,3.413043478,0.934782609,2.369565217,-32.2257447,"[[2, 34], [3, 33], [3, 40], [4, 32], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,2.934782609,3.413043478,1.717391304,2.369565217,-32.2394617,"[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,2.413043478,3.413043478,1.804347826,2.369565217,-32.39241737,"[[2, 34], [3, 33], [3, 40], [6, 10], [10, 14], [14, 18]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,1.97826087,3.413043478,1.282608696,2.369565217,-33.10678979,"[[2, 34], [3, 40], [6, 10], [14, 18], [16, 26], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,1.891304348,3.413043478,1.456521739,2.369565217,-33.17913566,"[[3, 40], [4, 32], [6, 10], [10, 14], [16, 26], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,1.97826087,3.413043478,1.456521739,2.369565217,-33.23503735,"[[2, 34], [3, 40], [6, 10], [10, 14], [16, 26], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,1.97826087,3.413043478,1.108695652,2.369565217,-33.39901767,"[[2, 34], [3, 40], [10, 14], [14, 18], [16, 26], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,2.456521739,3.413043478,1.02173913,2.369565217,-33.45436098,"[[3, 33], [3, 40], [4, 32], [10, 14], [16, 26], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,1.891304348,3.413043478,1.282608696,2.369565217,-33.46831045,"[[3, 40], [4, 32], [6, 10], [14, 18], [16, 26], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,2.456521739,3.413043478,1.195652174,2.369565217,-33.53289952,"[[3, 33], [3, 40], [4, 32], [6, 10], [16, 26], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.7,2.434782609,3.413043478,1.804347826,2.369565217,-33.54009366,"[[2, 34], [3, 33], [4, 32], [6, 10], [10, 14], [16, 26], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.7,1.826086957,3.413043478,1.891304348,2.369565217,-33.69072397,"[[3, 33], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,2.456521739,3.413043478,1.586956522,2.369565217,-33.72219964,"[[3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [16, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,1.891304348,3.413043478,1.108695652,2.369565217,-33.74366742,"[[3, 40], [4, 32], [10, 14], [14, 18], [16, 26], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,1.891304348,3.413043478,1.630434783,2.369565217,-33.80118533,"[[3, 40], [4, 32], [6, 10], [10, 14], [16, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,1.934782609,3.413043478,1.456521739,2.369565217,-33.81726839,"[[3, 33], [3, 40], [6, 10], [10, 14], [16, 26], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,2.456521739,3.413043478,0.847826087,2.369565217,-33.82703179,"[[3, 33], [3, 40], [4, 32], [14, 18], [16, 26], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,2.5,3.413043478,1.195652174,2.369565217,-33.83532313,"[[2, 34], [3, 40], [4, 32], [6, 10], [16, 26], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,1.934782609,3.413043478,1.282608696,2.369565217,-33.89869702,"[[3, 33], [3, 40], [6, 10], [14, 18], [16, 26], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,2.5,3.413043478,1.02173913,2.369565217,-33.91302595,"[[2, 34], [3, 40], [4, 32], [10, 14], [16, 26], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.7,2.434782609,3.413043478,1.630434783,2.369565217,-33.91822123,"[[2, 34], [3, 33], [4, 32], [6, 10], [14, 18], [16, 26], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,1.97826087,3.413043478,1.673913043,2.369565217,-33.93206698,"[[2, 34], [3, 40], [6, 10], [10, 14], [14, 18], [16, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.7,1.826086957,3.413043478,1.847826087,2.369565217,-33.98091483,"[[3, 33], [4, 32], [6, 10], [10, 14], [16, 26], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,1.97826087,3.413043478,1.456521739,2.369565217,-34.0167169,"[[2, 34], [3, 40], [6, 10], [14, 18], [16, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,2.456521739,3.413043478,1.413043478,2.369565217,-34.03143871,"[[3, 33], [3, 40], [4, 32], [6, 10], [14, 18], [16, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,1.97826087,3.413043478,1.630434783,2.369565217,-34.04089091,"[[2, 34], [3, 40], [6, 10], [10, 14], [16, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.7,1.913043478,3.413043478,1.891304348,2.369565217,-34.06978639,"[[2, 34], [3, 33], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,1.97826087,3.413043478,0.891304348,2.369565217,-34.08912567,"[[2, 34], [3, 40], [14, 18], [16, 26], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,1.934782609,3.413043478,1.108695652,2.369565217,-34.09784154,"[[3, 33], [3, 40], [10, 14], [14, 18], [16, 26], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.7,1.869565217,3.413043478,1.891304348,2.369565217,-34.10656985,"[[2, 34], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,1.97826087,3.413043478,1.239130435,2.369565217,-34.13761918,"[[2, 34], [3, 40], [6, 10], [16, 26], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,2.5,3.413043478,0.847826087,2.369565217,-34.1377998,"[[2, 34], [3, 40], [4, 32], [14, 18], [16, 26], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,1.891304348,3.413043478,1.456521739,2.369565217,-34.15616492,"[[3, 40], [4, 32], [6, 10], [14, 18], [16, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.7,1.260869565,3.413043478,1.934782609,2.369565217,-34.18552748,"[[4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.7,1.934782609,3.413043478,1.913043478,2.369565217,-34.19051278,"[[2, 34], [3, 40], [6, 10], [10, 14], [14, 18], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.7,2.434782609,3.413043478,1.456521739,2.369565217,-34.19990186,"[[2, 34], [3, 33], [4, 32], [10, 14], [14, 18], [16, 26], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.7,1.826086957,3.413043478,2.065217391,2.369565217,-34.23764209,"[[3, 33], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,1.97826087,3.413043478,1.282608696,2.369565217,-34.24121169,"[[2, 34], [3, 40], [10, 14], [14, 18], [16, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,1.891304348,3.413043478,1.673913043,2.369565217,-34.24448097,"[[3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,1.97826087,3.413043478,1.065217391,2.369565217,-34.25222071,"[[2, 34], [3, 40], [10, 14], [16, 26], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,2.5,3.413043478,1.586956522,2.369565217,-34.29216351,"[[2, 34], [3, 40], [4, 32], [6, 10], [10, 14], [16, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,2.456521739,3.413043478,1.369565217,2.369565217,-34.30859448,"[[3, 33], [3, 40], [4, 32], [6, 10], [16, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.7,2.434782609,3.413043478,1.97826087,2.369565217,-34.31503423,"[[2, 34], [3, 33], [4, 32], [6, 10], [10, 14], [16, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,2.456521739,3.413043478,1.239130435,2.369565217,-34.32396779,"[[3, 33], [3, 40], [4, 32], [10, 14], [14, 18], [16, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.7,1.304347826,3.413043478,1.934782609,2.369565217,-34.34480437,"[[3, 33], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,2.456521739,3.413043478,1.195652174,2.369565217,-34.40075064,"[[3, 33], [3, 40], [4, 32], [10, 14], [16, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.7,1.826086957,3.413043478,1.673913043,2.369565217,-34.42809943,"[[3, 33], [4, 32], [6, 10], [14, 18], [16, 26], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.7,1.869565217,3.413043478,1.847826087,2.369565217,-34.42999498,"[[2, 34], [4, 32], [6, 10], [10, 14], [16, 26], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,2.543478261,3.413043478,1.02173913,2.369565217,-34.45825626,"[[2, 34], [3, 33], [3, 40], [10, 14], [16, 26], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,1.891304348,3.413043478,1.239130435,2.369565217,-34.47059441,"[[3, 40], [4, 32], [6, 10], [16, 26], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.7,2.413043478,3.413043478,1.652173913,2.369565217,-34.48938676,"[[3, 33], [3, 40], [4, 32], [6, 10], [14, 18], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.7,2.413043478,3.413043478,1.47826087,2.369565217,-34.48987655,"[[3, 33], [3, 40], [4, 32], [10, 14], [14, 18], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,2.543478261,3.413043478,1.195652174,2.369565217,-34.49370189,"[[2, 34], [3, 33], [3, 40], [6, 10], [16, 26], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,1.891304348,3.413043478,1.065217391,2.369565217,-34.49917936,"[[3, 40], [4, 32], [10, 14], [16, 26], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,2.5,3.413043478,1.413043478,2.369565217,-34.51654617,"[[2, 34], [3, 40], [4, 32], [6, 10], [14, 18], [16, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,1.891304348,3.413043478,1.282608696,2.369565217,-34.52661808,"[[3, 40], [4, 32], [10, 14], [14, 18], [16, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,1.934782609,3.413043478,1.456521739,2.369565217,-34.54290175,"[[3, 33], [3, 40], [6, 10], [14, 18], [16, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,1.934782609,3.413043478,1.630434783,2.369565217,-34.54478258,"[[3, 33], [3, 40], [6, 10], [10, 14], [16, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,2.456521739,3.413043478,1.02173913,2.369565217,-34.54944269,"[[3, 33], [3, 40], [4, 32], [14, 18], [16, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,1.891304348,3.413043478,0.891304348,2.369565217,-34.60009621,"[[3, 40], [4, 32], [14, 18], [16, 26], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,3.065217391,3.413043478,0.760869565,2.369565217,-34.62113122,"[[2, 34], [3, 33], [3, 40], [4, 32], [16, 26], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.7,1.826086957,3.413043478,1.5,2.369565217,-34.65214225,"[[3, 33], [4, 32], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.7,1.347826087,3.413043478,1.934782609,2.369565217,-34.66192492,"[[2, 34], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.7,1.847826087,3.413043478,1.913043478,2.369565217,-34.66220617,"[[3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.7,2.413043478,3.413043478,1.826086957,2.369565217,-34.6825703,"[[3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,1.934782609,3.413043478,1.673913043,2.369565217,-34.68703429,"[[3, 33], [3, 40], [6, 10], [10, 14], [14, 18], [16, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,2.543478261,3.413043478,0.847826087,2.369565217,-34.6916315,"[[2, 34], [3, 33], [3, 40], [14, 18], [16, 26], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.7,1.913043478,3.413043478,1.847826087,2.369565217,-34.73467485,"[[2, 34], [3, 33], [6, 10], [10, 14], [16, 26], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.7,1.913043478,3.413043478,1.673913043,2.369565217,-34.73498603,"[[2, 34], [3, 33], [6, 10], [14, 18], [16, 26], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.7,2.434782609,3.413043478,2.02173913,2.369565217,-34.737987,"[[2, 34], [3, 33], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.7,2.434782609,3.413043478,1.804347826,2.369565217,-34.73868322,"[[2, 34], [3, 33], [4, 32], [6, 10], [14, 18], [16, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.7,1.869565217,3.413043478,2.065217391,2.369565217,-34.76503928,"[[2, 34], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.7,1.869565217,3.413043478,1.673913043,2.369565217,-34.7677507,"[[2, 34], [4, 32], [6, 10], [14, 18], [16, 26], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,3.065217391,3.413043478,1.326086957,2.369565217,-34.79189249,"[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [16, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.7,2.413043478,3.413043478,1.869565217,2.369565217,-34.79298806,"[[3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,3.065217391,3.413043478,1.152173913,2.369565217,-34.81379761,"[[2, 34], [3, 33], [3, 40], [4, 32], [10, 14], [16, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,2.5,3.413043478,1.239130435,2.369565217,-34.82369794,"[[2, 34], [3, 40], [4, 32], [10, 14], [14, 18], [16, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.7,1.913043478,3.413043478,2.065217391,2.369565217,-34.82916562,"[[2, 34], [3, 33], [6, 10], [10, 14], [14, 18], [16, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.7,1.891304348,3.413043478,1.913043478,2.369565217,-34.83907457,"[[3, 33], [3, 40], [6, 10], [10, 14], [14, 18], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.7,2.434782609,3.413043478,1.586956522,2.369565217,-34.85292451,"[[2, 34], [3, 33], [4, 32], [6, 10], [16, 26], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.7,2.413043478,3.413043478,2.043478261,2.369565217,-34.86317996,"[[3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,1.934782609,3.413043478,1.239130435,2.369565217,-34.87266364,"[[3, 33], [3, 40], [6, 10], [16, 26], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,2.5,3.413043478,1.369565217,2.369565217,-34.88282547,"[[2, 34], [3, 40], [4, 32], [6, 10], [16, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,2.5,3.413043478,1.195652174,2.369565217,-34.89274196,"[[2, 34], [3, 40], [4, 32], [10, 14], [16, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,1.934782609,3.413043478,1.065217391,2.369565217,-34.89566284,"[[3, 33], [3, 40], [10, 14], [16, 26], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,2.543478261,3.413043478,1.586956522,2.369565217,-34.90118704,"[[2, 34], [3, 33], [3, 40], [6, 10], [10, 14], [16, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.6,2.456521739,3.413043478,0.804347826,2.369565217,-34.9152471,"[[3, 33], [3, 40], [4, 32], [16, 26], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.7,2.456521739,3.413043478,1.47826087,2.369565217,-34.91566678,"[[2, 34], [3, 40], [4, 32], [10, 14], [14, 18], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
